customer_id,full_name,date_of_birth,address,onboarding_date,segment,KYC_status,AML_status,risk_level_initial,current_risk_level,PEP_status,cdd_last_review_date,cdd_review_frequency,edd_required,edd_investigation_reason,source_of_funds_verified,account_balance
CUST_39387806,Charles Martinez,1990-11-20,"5961 Cedar St, Indianapolis, IN",2022-02-04,Retail,verified,prior_flag,medium,medium,N,2025-11-05,quarterly,N,,False,106179.29
CUST_F9752E94,Mark White,1981-02-06,"8025 Maple St, Charlotte, NC",2023-06-22,Retail,verified,clean,low,high,N,2025-07-30,quarterly,Y,High transaction volume,False,303315.06
CUST_0F5242C6,Jessica Jackson,1998-11-17,"2707 Oak St, Houston, TX",2023-12-27,Retail,verified,clean,low,medium,N,2025-10-27,quarterly,N,,True,332965.22
CUST_A1C0B7C3,Patricia Hall,1969-04-25,"4203 Main St, Los Angeles, CA",2023-11-27,Small Business,pending,clean,medium,low,N,2025-10-22,annually,N,,True,423554.12
CUST_352E3232,Michael Anderson,1989-01-06,"4787 Oak St, San Antonio, TX",2023-01-19,Retail,high-risk,clean,low,low,N,2025-07-05,annually,N,,True,371334.8
CUST_B92136F7,Linda Robinson,1999-04-03,"1279 Pine St, Philadelphia, PA",2023-06-26,Retail,verified,prior_flag,low,low,N,2025-07-26,annually,N,,True,341498.24
CUST_5D604FE5,Dorothy Harris,1980-04-27,"6262 Main St, Denver, CO",2023-10-20,Retail,verified,prior_flag,medium,low,N,2025-07-18,semi-annually,N,,True,39993.76
CUST_0D5ED6F5,Sandra Taylor,1956-08-08,"4819 Main St, Seattle, WA",2022-11-02,Retail,verified,clean,low,high,N,2025-10-21,quarterly,Y,Suspicious activity report filed,True,288102.58
CUST_C59B6948,Ashley Taylor,1968-07-20,"4374 Oak St, Austin, TX",2023-09-18,Retail,verified,prior_flag,low,low,N,2025-10-30,semi-annually,N,,True,444125.99
CUST_DD09A94B,Sarah Jones,2001-12-11,"6919 Cedar St, Boston, MA",2022-07-29,Corporate,verified,clean,medium,low,N,2025-08-11,semi-annually,N,,False,4650349.75
CUST_36B967EE,Mark Moore,1966-12-02,"531 Oak St, Seattle, WA",2023-05-06,Retail,verified,clean,low,medium,N,2025-11-02,quarterly,N,,False,304461.31
CUST_09A1AC37,Richard Thompson,1950-09-16,"6124 Pine St, San Antonio, TX",2023-12-02,Retail,verified,clean,medium,medium,N,2025-07-18,quarterly,N,,True,172219.69
CUST_E0833D23,Dorothy Johnson,1954-10-01,"1355 Main St, Phoenix, AZ",2022-09-01,Retail,verified,clean,medium,low,N,2025-09-05,semi-annually,N,,True,219839.39
CUST_1493E825,Maria Johnson,1987-11-08,"5948 Oak St, San Francisco, CA",2022-11-18,Corporate,verified,clean,low,low,N,2025-07-04,semi-annually,N,,True,3580012.6
CUST_3DE93F66,Jennifer Clark,2004-11-08,"2346 Cedar St, San Diego, CA",2023-07-19,Retail,verified,clean,low,low,N,2025-08-28,annually,N,,True,153164.66
CUST_8939D892,Nancy Miller,1995-03-02,"9737 Maple St, San Jose, CA",2022-05-06,Corporate,verified,clean,medium,medium,N,2025-10-30,quarterly,N,,True,4144535.31
CUST_D311C1B5,Michael Johnson,1988-07-16,"8972 Pine St, New York, NY",2022-10-13,Retail,verified,clean,low,low,N,2025-05-22,semi-annually,N,,True,455116.95
CUST_3979FB6C,Anthony Young,2007-05-26,"4809 Cedar St, San Francisco, CA",2022-12-11,Small Business,verified,clean,low,low,N,2025-10-11,semi-annually,N,,True,212493.68
CUST_36B2A78F,Margaret Jackson,1959-07-15,"4946 Pine St, Denver, CO",2023-06-16,Small Business,verified,clean,high,medium,N,2025-09-05,quarterly,N,,True,197906.0
CUST_9FDBF764,Karen Rodriguez,1991-05-26,"245 Maple St, Los Angeles, CA",2023-01-06,Retail,verified,clean,medium,high,Y,2025-07-17,monthly,Y,Unusual transaction patterns,True,482976.86
CUST_C4C9E56B,Patricia Lee,1975-01-19,"2184 Oak St, Philadelphia, PA",2023-07-24,Corporate,verified,clean,low,low,N,2025-09-02,annually,N,,True,777163.84
CUST_6AA53FFA,Karen Lee,1956-11-02,"5889 Cedar St, Los Angeles, CA",2022-02-20,Retail,verified,clean,low,low,N,2025-09-03,annually,N,,True,300688.84
CUST_1EC2D561,Jennifer Brown,1977-02-17,"5450 Cedar St, Jacksonville, FL",2022-03-21,Retail,verified,clean,low,low,N,2025-08-27,annually,N,,True,168157.91
CUST_549BFB88,Linda Young,1979-05-20,"8426 Cedar St, Jacksonville, FL",2023-10-30,Retail,verified,clean,low,low,N,2025-08-19,semi-annually,N,,True,470029.98
CUST_953AE687,Richard Robinson,1991-12-05,"8746 Main St, Boston, MA",2023-08-20,Retail,verified,under_investigation,high,high,N,2025-06-23,quarterly,Y,Large cash deposits,True,236692.25
CUST_7B985178,Thomas Taylor,1966-04-27,"1990 Oak St, San Francisco, CA",2023-03-28,Retail,verified,cleared,medium,medium,N,2025-08-19,quarterly,N,,True,366666.37
CUST_D4FEF1B4,Mark Wilson,1971-09-17,"6778 Cedar St, Phoenix, AZ",2023-01-06,Retail,verified,clean,low,low,N,2025-06-23,semi-annually,N,,True,303167.29
CUST_F1272DB2,Sandra Martinez,1956-02-14,"4415 Cedar St, Charlotte, NC",2022-12-16,Retail,verified,clean,high,low,N,2025-09-26,semi-annually,N,,True,371684.14
CUST_CE83DBBE,David Walker,1976-01-23,"4055 Pine St, Houston, TX",2022-02-04,Retail,verified,clean,low,low,N,2025-07-28,semi-annually,N,,True,169067.34
CUST_6794BCAA,Donald Young,1987-10-04,"7916 Oak St, Philadelphia, PA",2022-12-11,Corporate,verified,clean,low,low,N,2025-07-19,annually,N,,True,3632351.95
CUST_177002A8,Charles Hall,1958-01-19,"891 Cedar St, Indianapolis, IN",2023-06-06,Retail,verified,clean,low,high,N,2025-09-09,monthly,Y,Sanctions screening match,True,448753.51
CUST_51AD0864,Charles Taylor,1969-07-11,"5250 Main St, Jacksonville, FL",2023-03-13,Small Business,expired,prior_flag,high,high,N,2025-06-28,quarterly,Y,Sanctions screening match,True,143110.69
CUST_615248A9,Emily Martinez,1977-04-06,"8434 Oak St, New York, NY",2022-10-08,Retail,verified,under_investigation,medium,medium,N,2025-10-02,quarterly,Y,High transaction volume,True,299597.38
CUST_3919818A,Sarah Young,2000-04-01,"7535 Pine St, Houston, TX",2023-07-07,Retail,verified,under_investigation,medium,medium,N,2025-07-17,quarterly,Y,High-risk jurisdiction,True,358409.2
CUST_155CABB8,Dorothy Walker,2005-07-16,"3744 Main St, Austin, TX",2022-05-03,Retail,verified,clean,medium,medium,N,2025-10-18,quarterly,N,,True,79206.87
CUST_85CDE191,William Rodriguez,1996-09-22,"683 Main St, San Diego, CA",2023-04-10,Small Business,pending,clean,medium,low,N,2025-09-20,annually,N,,True,69300.46
CUST_CB9A9E6D,Richard Walker,1961-05-16,"8139 Cedar St, Boston, MA",2022-08-14,Retail,verified,clean,medium,low,N,2025-11-07,semi-annually,N,,True,105064.94
CUST_78668285,Jessica Johnson,1965-10-13,"8131 Maple St, Boston, MA",2023-03-05,Retail,verified,cleared,low,low,N,2025-08-25,semi-annually,N,,True,179206.81
CUST_5AD6F76F,Patricia Martinez,1956-05-14,"2198 Maple St, Charlotte, NC",2022-04-09,Corporate,verified,clean,low,low,N,2025-08-11,semi-annually,N,,True,3025241.02
CUST_1909749C,Betty Davis,1966-09-07,"7066 Maple St, Dallas, TX",2022-01-30,Small Business,verified,clean,medium,medium,N,2025-07-30,quarterly,N,,True,456272.0
CUST_090D0FA5,James Thomas,1989-01-10,"426 Main St, Fort Worth, TX",2022-08-13,Retail,verified,clean,low,low,N,2025-10-05,annually,N,,True,46036.1
CUST_2D98103C,Matthew Hernandez,1998-09-03,"6225 Pine St, Columbus, OH",2022-12-28,Retail,verified,clean,low,low,N,2025-08-25,semi-annually,N,,True,108591.93
CUST_259A04D9,Margaret Davis,2003-01-25,"4151 Main St, Dallas, TX",2022-01-14,Corporate,verified,clean,low,low,N,2025-05-30,semi-annually,N,,True,3762081.19
CUST_2F96AF72,Donald Lewis,1974-03-27,"2587 Main St, Denver, CO",2023-01-22,Small Business,verified,clean,low,high,N,2025-11-04,monthly,Y,Large cash deposits,True,396517.38
CUST_B5C7ACF4,Robert Robinson,1968-06-14,"1624 Oak St, Columbus, OH",2023-09-13,Retail,verified,clean,low,low,N,2025-08-03,annually,N,,True,280937.13
CUST_5BF3B438,Patricia Martinez,1981-04-13,"6610 Oak St, San Francisco, CA",2023-12-21,Retail,verified,clean,low,low,N,2025-06-13,semi-annually,N,,False,185540.99
CUST_B098BCC8,Charles Brown,1970-03-26,"7858 Cedar St, Denver, CO",2023-10-21,Retail,verified,under_investigation,low,low,N,2025-10-02,semi-annually,Y,Unusual transaction patterns,True,380530.22
CUST_58A1A38E,Sarah Clark,1975-05-24,"9038 Maple St, Austin, TX",2023-05-21,Retail,verified,clean,low,low,N,2025-06-17,semi-annually,N,,True,479778.17
CUST_09F489EE,Lisa Hernandez,1979-09-18,"2822 Oak St, San Francisco, CA",2023-04-18,Small Business,verified,clean,high,high,N,2025-09-27,monthly,Y,High-risk jurisdiction,True,435004.84
CUST_BC26BAC0,Emily Johnson,1959-11-26,"5381 Cedar St, Jacksonville, FL",2023-03-11,Retail,verified,clean,low,low,N,2025-05-18,annually,N,,True,282341.38
CUST_7C75E37E,Jessica Jones,1992-04-26,"7863 Main St, Austin, TX",2022-10-25,Retail,verified,clean,medium,low,N,2025-09-26,semi-annually,N,,True,208735.17
CUST_C1BDD7AC,David Thomas,1968-12-07,"3803 Pine St, New York, NY",2022-03-10,Retail,verified,clean,low,low,N,2025-08-10,semi-annually,N,,True,464011.87
CUST_30F0B6FE,James Martinez,1995-05-12,"4687 Oak St, Dallas, TX",2023-03-13,Retail,verified,clean,low,low,N,2025-10-12,semi-annually,N,,True,282266.22
CUST_88F42F9E,David Lewis,1990-07-11,"143 Oak St, San Antonio, TX",2023-06-19,Retail,expired,clean,medium,medium,N,2025-07-09,quarterly,N,,True,46577.8
CUST_AA893D98,Sandra Martin,1959-08-28,"2021 Oak St, Seattle, WA",2022-05-31,Retail,verified,prior_flag,low,low,N,2025-08-16,annually,N,,True,197230.08
CUST_214C3F35,Anthony Gonzalez,1971-05-27,"9283 Maple St, Charlotte, NC",2023-12-25,Retail,verified,cleared,low,low,N,2025-10-02,annually,N,,True,347854.78
CUST_AEAEE6BF,James Thompson,2006-07-21,"3229 Maple St, Jacksonville, FL",2022-05-04,Retail,verified,clean,low,medium,N,2025-06-03,quarterly,N,,True,90323.79
CUST_0F8C21C4,Margaret Smith,1972-09-07,"7943 Maple St, Los Angeles, CA",2022-07-20,Retail,verified,clean,low,low,N,2025-10-30,annually,N,,True,497873.19
CUST_0EF5EA57,Matthew Rodriguez,1952-10-27,"1802 Main St, Jacksonville, FL",2022-10-08,Retail,verified,clean,medium,medium,N,2025-05-26,quarterly,N,,True,15389.65
CUST_53305CE6,Mark White,1996-03-28,"3281 Cedar St, New York, NY",2022-06-06,Small Business,verified,clean,low,high,N,2025-06-21,monthly,Y,Sanctions screening match,False,166999.83
CUST_6317346A,Betty Walker,1994-03-19,"8316 Oak St, Dallas, TX",2022-11-21,Small Business,verified,clean,low,low,Y,2025-10-22,monthly,Y,PEP status,True,42900.38
CUST_E9091FE4,Joseph Johnson,1961-12-17,"1510 Cedar St, San Francisco, CA",2022-10-10,Retail,expired,clean,low,low,N,2025-08-12,semi-annually,N,,True,44992.81
CUST_C9B00034,Dorothy Williams,1954-03-11,"3230 Oak St, San Jose, CA",2022-07-06,Retail,verified,clean,high,high,N,2025-09-05,monthly,Y,Sanctions screening match,True,27614.32
CUST_11FE5812,Matthew Martinez,1957-10-11,"8126 Pine St, Denver, CO",2022-07-02,Retail,verified,cleared,medium,medium,N,2025-07-18,quarterly,N,,True,182442.99
CUST_4A7C73CC,Anthony Lee,2002-11-22,"4829 Oak St, Austin, TX",2023-06-20,Small Business,verified,clean,low,low,N,2025-08-11,annually,N,,True,350127.26
CUST_7025386A,Thomas Moore,1981-04-09,"9336 Maple St, Denver, CO",2022-10-03,Retail,verified,clean,low,low,N,2025-06-10,annually,N,,True,450736.17
CUST_2B451B8C,William White,1971-01-06,"456 Maple St, Boston, MA",2022-04-18,Retail,verified,prior_flag,low,low,N,2025-06-21,annually,N,,True,228766.39
CUST_47127222,Charles White,1974-08-27,"8406 Main St, Columbus, OH",2023-03-22,Retail,verified,clean,medium,medium,N,2025-09-09,quarterly,N,,True,213521.22
CUST_4D46D775,James Jackson,1950-03-17,"981 Main St, San Jose, CA",2023-02-15,Retail,verified,clean,low,low,N,2025-10-05,semi-annually,N,,True,396638.86
CUST_19E072A2,David Lewis,1974-03-15,"4109 Oak St, Seattle, WA",2022-12-21,Retail,verified,clean,low,low,N,2025-07-19,semi-annually,N,,True,422988.53
CUST_B2FEDB25,Jennifer Smith,1971-02-16,"5315 Oak St, Fort Worth, TX",2023-05-04,Retail,verified,clean,low,low,N,2025-10-14,semi-annually,N,,True,386856.96
CUST_A46EC0C8,Mark Martinez,2004-07-20,"5668 Cedar St, New York, NY",2023-11-22,Retail,verified,clean,low,low,N,2025-09-08,semi-annually,N,,True,305672.7
CUST_31DDD2F4,Anthony Gonzalez,1963-03-16,"7975 Main St, Dallas, TX",2022-03-21,Retail,verified,clean,low,low,N,2025-08-20,annually,N,,True,479297.86
CUST_A1ACFC40,Linda Garcia,1992-09-27,"2209 Cedar St, Indianapolis, IN",2022-06-17,Retail,verified,clean,medium,medium,N,2025-11-04,quarterly,N,,True,192611.15
CUST_3275FF2E,Joseph Smith,1991-07-14,"8865 Pine St, Houston, TX",2023-05-13,Small Business,verified,clean,low,high,N,2025-07-09,quarterly,Y,Large cash deposits,True,392961.87
CUST_3435E459,Linda Moore,1992-02-05,"7714 Pine St, Los Angeles, CA",2023-01-28,Retail,verified,clean,medium,medium,N,2025-07-14,quarterly,N,,True,61654.17
CUST_EBD39ECB,Patricia Anderson,2005-10-22,"7419 Pine St, San Jose, CA",2023-01-11,Retail,verified,clean,low,low,N,2025-08-08,annually,N,,True,318355.37
CUST_97675597,Karen Brown,1951-09-24,"4099 Cedar St, Denver, CO",2023-01-01,Retail,verified,clean,low,low,N,2025-08-11,annually,N,,False,229751.37
CUST_94F33CEF,Michael Hernandez,1958-10-24,"3113 Pine St, Chicago, IL",2023-01-17,Retail,high-risk,clean,medium,low,N,2025-07-22,annually,N,,True,418589.81
CUST_E226D7D3,Linda Brown,1965-05-20,"3142 Pine St, Indianapolis, IN",2022-07-16,Retail,verified,clean,medium,medium,N,2025-07-19,quarterly,N,,True,336048.38
CUST_EEA418C3,Karen Gonzalez,1967-05-01,"396 Pine St, San Diego, CA",2022-07-05,Retail,verified,clean,low,low,N,2025-10-14,annually,N,,True,32797.51
CUST_05C2A053,Maria Harris,2001-08-19,"2586 Maple St, Charlotte, NC",2023-12-31,Retail,verified,clean,low,low,N,2025-08-11,annually,N,,True,106108.06
CUST_6DC080E5,Matthew Garcia,1965-07-02,"5266 Maple St, San Francisco, CA",2023-11-21,Retail,verified,cleared,low,low,N,2025-08-22,annually,N,,True,15752.72
CUST_1E3698F1,Karen Jackson,1971-10-14,"2123 Main St, Fort Worth, TX",2022-06-20,Retail,verified,clean,medium,low,N,2025-06-23,annually,N,,True,109934.38
CUST_D7536050,Emily Jackson,2004-03-25,"6050 Main St, Austin, TX",2022-10-24,Small Business,verified,clean,medium,medium,N,2025-06-07,quarterly,N,,True,251650.03
CUST_019AE2BA,Nancy Gonzalez,1974-08-25,"7702 Oak St, Houston, TX",2022-08-19,Retail,pending,clean,medium,medium,N,2025-06-24,quarterly,N,,True,192293.36
CUST_FFF85AA0,Daniel Wilson,1961-11-01,"2827 Cedar St, Charlotte, NC",2023-03-05,Retail,high-risk,clean,low,medium,N,2025-08-16,quarterly,N,,True,342497.17
CUST_0F4B9000,Jennifer Smith,1999-11-13,"3373 Pine St, Phoenix, AZ",2023-09-08,Retail,verified,clean,medium,low,N,2025-07-10,semi-annually,N,,False,147197.98
CUST_B373FA31,Mark Smith,1978-08-08,"1244 Main St, Los Angeles, CA",2022-07-31,Retail,verified,clean,low,low,N,2025-09-28,annually,N,,True,341329.78
CUST_FE21DE39,Linda Walker,2004-07-03,"1079 Pine St, Fort Worth, TX",2023-06-17,Small Business,verified,clean,high,high,N,2025-07-18,monthly,Y,Unusual transaction patterns,True,414325.56
CUST_B027B8D3,Margaret Clark,1974-12-17,"5667 Oak St, San Diego, CA",2022-02-10,Retail,verified,prior_flag,low,medium,N,2025-09-25,quarterly,N,,True,397981.0
CUST_27937334,Robert Rodriguez,1990-12-03,"4325 Cedar St, Dallas, TX",2022-04-10,Retail,verified,clean,medium,medium,N,2025-08-15,quarterly,N,,True,297619.64
CUST_1E8AD0F9,Anthony Jones,1967-01-08,"7306 Pine St, Phoenix, AZ",2022-06-01,Small Business,verified,clean,medium,medium,N,2025-08-21,quarterly,N,,True,372122.85
CUST_2A037CB2,Matthew Jones,1967-07-09,"2891 Pine St, Phoenix, AZ",2022-05-31,Retail,verified,clean,low,low,N,2025-07-08,annually,N,,True,293980.58
CUST_6FE61B7F,Thomas Hernandez,1973-08-21,"3775 Oak St, Dallas, TX",2023-06-20,Retail,pending,clean,low,low,N,2025-09-11,annually,N,,True,304711.98
CUST_246B4FFE,Margaret Lewis,1961-06-16,"6628 Main St, Austin, TX",2022-05-03,Retail,verified,prior_flag,medium,high,N,2025-09-17,monthly,Y,Sanctions screening match,True,254200.83
CUST_88951F84,James Moore,1996-09-28,"3841 Maple St, Philadelphia, PA",2023-07-02,Retail,verified,clean,medium,high,N,2025-05-15,monthly,Y,Large cash deposits,True,21076.16
CUST_12284BCF,Karen Rodriguez,1954-12-07,"7706 Main St, Seattle, WA",2023-07-20,Small Business,verified,clean,high,high,N,2025-06-11,monthly,Y,Suspicious activity report filed,True,440938.71
CUST_E0645CE5,Sarah Hernandez,1961-08-04,"1927 Maple St, San Antonio, TX",2023-10-12,Retail,verified,clean,low,low,N,2025-06-12,semi-annually,N,,True,294879.83
CUST_F0EA9DFE,Daniel Martin,1965-07-20,"4610 Cedar St, Indianapolis, IN",2023-04-13,Retail,verified,clean,low,low,N,2025-06-24,annually,N,,True,155093.2
CUST_0FF75680,Joseph Brown,1949-06-17,"8924 Oak St, San Antonio, TX",2022-07-06,Retail,verified,clean,low,low,N,2025-08-12,annually,N,,True,389617.1
CUST_9A889354,Anthony Davis,1981-05-11,"6591 Oak St, Philadelphia, PA",2022-08-07,Small Business,pending,clean,low,low,N,2025-09-28,annually,N,,True,305451.49
CUST_53C8C5D0,Jessica Hernandez,1990-10-26,"5898 Pine St, San Francisco, CA",2023-06-13,Retail,verified,under_investigation,medium,high,N,2025-10-01,quarterly,Y,Sanctions screening match,True,154700.43
CUST_BFAE2AFC,Charles Gonzalez,1997-07-02,"4293 Pine St, Jacksonville, FL",2023-03-04,Corporate,expired,clean,low,low,N,2025-09-15,semi-annually,N,,True,167211.04
CUST_5BE54B52,Linda Lewis,1984-09-24,"9814 Maple St, Los Angeles, CA",2023-01-27,Retail,pending,clean,low,low,N,2025-07-08,annually,N,,False,390832.74
CUST_64F6B417,Richard White,1964-05-20,"1312 Pine St, Columbus, OH",2023-12-25,Retail,verified,clean,low,low,N,2025-10-10,annually,N,,True,412331.04
CUST_0A9F7F67,Ashley Jones,1985-04-18,"1214 Pine St, Jacksonville, FL",2023-08-27,Retail,verified,clean,low,low,N,2025-05-15,annually,N,,True,452646.64
CUST_48FE5F0B,Joseph Harris,1969-08-08,"6830 Maple St, Fort Worth, TX",2022-08-08,Retail,verified,clean,low,medium,N,2025-10-03,quarterly,N,,True,403226.34
CUST_BF48EC0D,Sandra Johnson,2007-09-12,"1337 Cedar St, Chicago, IL",2023-06-26,Retail,verified,clean,low,high,N,2025-06-13,quarterly,Y,Sanctions screening match,True,487139.54
CUST_51B67C99,Anthony Brown,2000-09-28,"4636 Maple St, San Francisco, CA",2023-06-29,Small Business,verified,clean,medium,medium,N,2025-05-16,quarterly,N,,True,444788.54
CUST_CAA0D166,Margaret Jones,1953-03-21,"6488 Main St, New York, NY",2023-10-29,Retail,verified,under_investigation,low,low,N,2025-06-13,annually,Y,Sanctions screening match,True,113389.74
CUST_8BF1D506,Linda Jones,1963-10-22,"3477 Pine St, Philadelphia, PA",2022-09-23,Small Business,verified,prior_flag,medium,low,N,2025-09-20,semi-annually,N,,True,51347.35
CUST_F9311B56,Nancy Martin,1957-09-12,"3659 Pine St, New York, NY",2022-02-10,Corporate,verified,clean,low,low,N,2025-08-30,annually,N,,True,729695.22
CUST_3045AF05,Mark Anderson,1973-01-15,"2142 Main St, Philadelphia, PA",2022-05-07,Small Business,verified,clean,medium,medium,N,2025-08-02,quarterly,N,,True,253844.96
CUST_00F34057,Charles Harris,1959-04-04,"5995 Maple St, Dallas, TX",2023-06-13,Corporate,high-risk,clean,medium,medium,N,2025-10-15,quarterly,N,,True,2568239.51
CUST_FDE6973D,Joseph Smith,2000-07-13,"1483 Maple St, Charlotte, NC",2022-01-08,Corporate,verified,clean,low,low,N,2025-09-10,annually,N,,False,128457.65
CUST_DCA759EC,James Harris,1969-01-05,"4901 Pine St, Boston, MA",2023-10-25,Small Business,verified,clean,low,low,Y,2025-10-23,monthly,Y,High-risk jurisdiction,True,208023.31
CUST_1582DFD8,Jessica Wilson,1982-03-24,"6214 Pine St, Boston, MA",2022-06-26,Small Business,pending,clean,medium,medium,N,2025-09-16,quarterly,N,,True,161215.29
CUST_A0029956,Sandra Smith,2005-08-02,"5812 Oak St, Chicago, IL",2022-12-06,Small Business,verified,clean,low,medium,N,2025-09-28,quarterly,N,,True,210521.56
CUST_312A1DF5,Michael Brown,1975-09-15,"6089 Cedar St, Houston, TX",2023-05-03,Retail,verified,clean,low,low,N,2025-08-17,semi-annually,N,,True,239417.13
CUST_0459D6A0,Margaret Robinson,1957-04-17,"3806 Pine St, Philadelphia, PA",2023-08-08,Retail,verified,clean,medium,medium,N,2025-06-03,quarterly,N,,True,365285.11
CUST_6DA12ED1,Maria Hernandez,1991-10-17,"660 Maple St, Los Angeles, CA",2023-12-29,Retail,pending,clean,high,high,N,2025-06-12,monthly,Y,Large cash deposits,False,397303.23
CUST_6E98B02E,Jessica Smith,1951-04-06,"7525 Cedar St, Dallas, TX",2022-05-27,Retail,pending,clean,low,low,N,2025-07-15,annually,N,,False,273393.83
CUST_367928AD,Emily Harris,1998-09-11,"5709 Cedar St, Dallas, TX",2022-10-14,Retail,verified,clean,medium,medium,N,2025-05-22,quarterly,N,,True,32495.77
CUST_A27EBF65,Jennifer Wilson,1983-03-04,"1459 Cedar St, Philadelphia, PA",2023-10-20,Retail,verified,clean,low,low,N,2025-07-15,annually,N,,True,199381.49
CUST_EDDA4040,Mark Taylor,2002-11-08,"3875 Cedar St, Philadelphia, PA",2022-07-19,Small Business,verified,clean,low,low,N,2025-06-24,semi-annually,N,,True,187861.59
CUST_22BCB5D3,Emily Thompson,1989-10-08,"6667 Pine St, Fort Worth, TX",2022-06-19,Small Business,expired,clean,medium,low,N,2025-10-26,annually,N,,False,450577.35
CUST_6CDD2B88,Linda Young,1969-03-24,"2398 Oak St, Charlotte, NC",2023-05-03,Corporate,verified,clean,low,low,N,2025-10-23,semi-annually,N,,True,4121084.19
CUST_55EA8AE5,Anthony Lewis,1999-03-21,"9699 Oak St, San Antonio, TX",2022-09-06,Retail,verified,clean,low,low,N,2025-07-28,semi-annually,N,,True,222247.3
CUST_B8A90ED0,Betty Rodriguez,1989-02-17,"7544 Oak St, Chicago, IL",2022-12-02,Retail,verified,clean,low,low,N,2025-06-22,semi-annually,N,,True,440233.21
CUST_810E2F64,Anthony Hall,1966-01-13,"9984 Cedar St, Jacksonville, FL",2022-12-16,Small Business,verified,clean,low,high,N,2025-09-11,quarterly,Y,High-risk jurisdiction,True,121405.0
CUST_0A88AFA1,Ashley Thompson,1993-07-14,"4216 Pine St, Chicago, IL",2023-05-22,Retail,verified,clean,low,low,N,2025-07-23,annually,N,,True,7450.13
CUST_DE4ED386,Matthew Lewis,1986-08-08,"6368 Main St, Boston, MA",2023-05-13,Retail,verified,clean,low,low,N,2025-06-05,annually,N,,True,54791.04
CUST_41AAF6FC,Donald Lewis,1985-02-04,"7312 Maple St, Denver, CO",2023-10-21,Corporate,verified,clean,low,medium,N,2025-08-11,quarterly,N,,True,4323885.77
CUST_AE682079,Sarah Gonzalez,1998-07-22,"4253 Pine St, Jacksonville, FL",2023-10-06,Corporate,verified,clean,low,low,N,2025-10-31,annually,N,,True,1794273.33
CUST_4536B34D,Lisa Rodriguez,1952-06-15,"2918 Maple St, Chicago, IL",2023-04-02,Retail,verified,clean,low,low,N,2025-07-28,annually,N,,True,167547.87
CUST_C422628E,Karen Moore,2002-05-04,"8053 Pine St, Austin, TX",2022-08-22,Corporate,verified,clean,low,medium,N,2025-09-01,quarterly,N,,True,4039192.62
CUST_069EB5FF,Mark Lopez,1969-01-04,"1344 Oak St, Chicago, IL",2022-06-13,Retail,verified,clean,low,low,N,2025-07-29,semi-annually,N,,True,46180.57
CUST_AFE79767,Karen Hall,2003-05-05,"1446 Pine St, San Diego, CA",2023-11-11,Small Business,pending,clean,medium,low,N,2025-06-03,annually,N,,True,221825.49
CUST_559AB048,Sarah Davis,1991-05-01,"4962 Oak St, New York, NY",2023-07-16,Retail,verified,clean,medium,medium,N,2025-09-13,quarterly,N,,True,428908.14
CUST_6A947AAB,Patricia Robinson,1984-09-19,"6063 Pine St, Columbus, OH",2023-03-26,Retail,verified,clean,low,low,N,2025-09-02,annually,N,,True,185744.02
CUST_01D02EEF,Mark Hall,1983-06-03,"8414 Maple St, Seattle, WA",2022-08-29,Corporate,high-risk,clean,low,low,N,2025-10-14,semi-annually,N,,False,1601749.67
CUST_1766CA3D,Sandra Robinson,1995-06-23,"7246 Main St, Philadelphia, PA",2023-09-11,Small Business,verified,clean,high,high,N,2025-06-02,quarterly,Y,Unusual transaction patterns,True,12035.48
CUST_620ACE48,Joseph Moore,2006-06-16,"2284 Maple St, San Antonio, TX",2023-10-28,Small Business,verified,clean,low,low,N,2025-06-07,semi-annually,N,,True,331238.61
CUST_6CE8AEC8,Maria Moore,1968-06-08,"967 Pine St, Denver, CO",2023-12-15,Retail,verified,clean,medium,medium,N,2025-08-19,quarterly,N,,True,60722.01
CUST_681E27A5,Michael Martin,1975-12-06,"1642 Maple St, Denver, CO",2022-03-07,Small Business,verified,clean,low,low,N,2025-10-08,annually,N,,True,350763.37
CUST_7A5C877E,Betty Gonzalez,1993-08-05,"3386 Oak St, Jacksonville, FL",2023-02-22,Small Business,verified,clean,low,low,N,2025-09-21,semi-annually,N,,True,492832.38
CUST_2A7C1A81,Daniel Williams,1997-02-17,"8769 Main St, New York, NY",2022-12-14,Retail,verified,clean,medium,medium,N,2025-11-07,quarterly,N,,False,164102.97
CUST_75A7D8B2,Maria Smith,1972-02-06,"2998 Maple St, Philadelphia, PA",2023-08-05,Retail,verified,clean,low,low,N,2025-06-07,semi-annually,N,,True,254157.04
CUST_EB13ACCD,Donald Robinson,1988-01-18,"2842 Main St, Charlotte, NC",2023-04-01,Small Business,expired,under_investigation,medium,medium,N,2025-05-17,quarterly,Y,PEP status,True,97386.69
CUST_6CB5989D,David Martin,1991-09-27,"6723 Main St, Jacksonville, FL",2022-12-12,Retail,verified,clean,low,low,N,2025-07-05,semi-annually,N,,True,30253.47
CUST_24C563AD,Dorothy Thomas,1997-10-04,"3344 Pine St, Columbus, OH",2023-11-07,Small Business,pending,clean,low,high,N,2025-08-27,monthly,Y,Sanctions screening match,True,202714.8
